mol_bdID,mol_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
51053281,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(I)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,771.601,5.653800000000007,1.0,11.0,8.301029995663981
51053280,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3I)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,771.601,5.653800000000007,1.0,11.0,8.301029995663981
51053282,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(N=[N+]=[N-])cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,686.7180000000001,5.991000000000008,1.0,12.0,8.301029995663981
51053267,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(I)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,771.601,5.653800000000007,1.0,11.0,8.301029995663981
51053283,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,742.591,5.950800000000008,1.0,11.0,8.301029995663981
51053284,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(C)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,659.7320000000001,5.357620000000005,1.0,11.0,8.301029995663981
51053285,C=Cc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1,active,671.7430000000003,5.692200000000007,1.0,11.0,8.301029995663981
51061808,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc([N+](=O)[O-])cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,690.7020000000001,4.957400000000004,1.0,13.0,8.2518119729938
51053266,CCC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)CC,active,698.769,5.7010800000000055,1.0,12.0,8.221848749616356
51068431,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc([N+](=O)[O-])c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,708.6920000000001,5.096500000000005,1.0,13.0,8.221848749616356
51053265,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,674.7500000000003,6.540280000000008,1.0,10.0,8.214670164989233
51053264,COc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1F,active,693.7210000000003,5.196900000000006,1.0,12.0,8.200659450546418
51061807,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,677.7220000000002,5.496720000000006,1.0,11.0,8.187086643357144
51068462,CC(C)C(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)C(C)C,active,726.823,6.193080000000007,1.0,12.0,8.18045606445813
51068463,Cc1ccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(C#N)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)c(C)c1,active,702.8040000000001,7.15712000000001,1.0,10.0,8.167491087293763
51053279,C[C@@]12CO[C@@H](c3ccccc3F)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,692.7400000000002,6.679380000000008,1.0,10.0,8.154901959985743
51068430,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(Cl)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,680.1500000000002,5.7026000000000066,1.0,11.0,8.154901959985743
51053263,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(F)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,667.7300000000004,6.807700000000009,1.0,9.0,8.154901959985743
51068461,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)cc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,742.591,5.950800000000008,1.0,11.0,8.142667503568731
51068468,Cc1cccc(C)c1[C@@H]1OC[C@@]2(C)[C@@H]3C[C@H](OC(=O)c4ccc(C#N)cc4)[C@@]4(C)Oc5cc(-c6cccnc6)oc(=O)c5[C@H](O)[C@@H]4[C@@]3(C)CC[C@@H]2O1,active,702.8040000000002,7.157120000000009,1.0,10.0,8.10790539730952
51053262,Cc1cccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(C#N)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)c1,active,688.7770000000002,6.848700000000009,1.0,10.0,8.10790539730952
51053261,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,688.7050000000002,5.059980000000005,1.0,12.0,8.09151498112135
51053278,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(F)c(F)c3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,699.6750000000001,5.466500000000005,1.0,11.0,8.045757490560675
51068429,CSc1cccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)c1,active,691.7990000000002,5.771100000000007,1.0,12.0,8.045757490560675
51053302,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(Cl)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,684.1850000000003,7.322000000000009,1.0,9.0,8.022276394711152
51061806,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(-c4ccccc4)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,721.8030000000001,6.716200000000009,1.0,11.0,8.017728766960431
51068466,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)c1ccccc1,active,732.7860000000002,6.214780000000007,1.0,12.0,8.013228265733755
51053303,Cc1ccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(C#N)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)cc1,active,688.7770000000002,6.848700000000009,1.0,10.0,8.0
51068469,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,645.7050000000002,5.049200000000004,1.0,11.0,8.0
51128151,CCCCC(=O)O[C@H]1C[C@H]2[C@]3(C)CO[C@@H](c4ccccc4C)O[C@H]3CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,active,643.7770000000003,6.85342000000001,1.0,9.0,8.0
51061805,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,590.7840000000002,9.788799999999998,2.0,3.0,8.0
51053276,CCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(C)=O,active,684.7420000000002,5.310980000000006,1.0,12.0,8.0
51053277,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3C)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,659.7320000000002,5.357620000000005,1.0,11.0,8.0
51068428,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(C#N)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,670.7150000000001,4.920880000000005,1.0,12.0,8.0
51053275,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(Br)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,728.6360000000001,7.43110000000001,1.0,9.0,7.958607314841775
51068414,C=Cc1cccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)c1,active,671.7430000000003,5.692200000000007,1.0,11.0,7.920818753952375
765843,Cc1ccccc1[C@@H]1OC[C@@]2(C)[C@@H]3C[C@H](OC(=O)c4ccc(C#N)cc4)[C@@]4(C)Oc5cc(-c6cccnc6)oc(=O)c5[C@H](O)[C@@H]4[C@@]3(C)CC[C@@H]2O1,active,688.777,6.848700000000008,1.0,10.0,7.920818753952375
51068427,CC(O)(COC(=O)c1ccc(C#N)cc1)[C@@H]1C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3C(=O)[C@@H]2C1,active,659.6510000000002,4.638760000000004,1.0,12.0,7.886056647693163
51068426,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(F)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,667.7300000000004,6.8077000000000085,1.0,9.0,7.853871964321762
51061804,COc1ccc(C(=O)O[C@H]2C[C@H]3[C@]4(C)CO[C@@H](c5ccccc5)O[C@H]4CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1,active,679.7660000000002,6.677200000000009,1.0,10.0,7.853871964321762
51068465,CCC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,684.7420000000001,5.310980000000005,1.0,12.0,7.823908740944319
51061803,Cc1ccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(F)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)cc1,active,681.7570000000001,7.116120000000008,1.0,9.0,7.823908740944319
51053274,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)C(C)C,active,698.7690000000001,5.556980000000006,1.0,12.0,7.823908740944319
51053300,COc1cccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)c1,active,675.7310000000003,5.057800000000005,1.0,12.0,7.721246399047171
51068425,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc4ccccc4c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,695.7650000000001,6.202400000000008,1.0,11.0,7.721246399047171
51053299,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(Cl)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,684.1850000000003,7.322000000000009,1.0,9.0,7.698970004336019
51068471,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc4c(c3)OC(F)(F)O4)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,725.6940000000001,5.370700000000005,1.0,13.0,7.698970004336019
765829,CCCCC(=O)O[C@H]1C[C@H]2[C@]3(C)CO[C@@H](c4ccccc4)O[C@H]3CC[C@]2(C)[C@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@]12C,active,629.7500000000002,6.545000000000009,1.0,9.0,7.638272163982407
51068460,CC(O)(COC(=O)c1ccc(C#N)cc1)[C@@H]1C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3C(=O)[C@@H]2C1,active,659.6510000000002,4.638760000000004,1.0,12.0,7.638272163982407
51068413,C[C@@]12CO[C@@H](c3cccc4ccccc34)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,724.8100000000003,7.69348000000001,1.0,10.0,7.638272163982407
51068422,Cc1ccccc1[C@@H]1OC[C@@]2(C)[C@@H]3C[C@H](OC(=O)c4ccc(F)cc4)[C@@]4(C)Oc5cc(-c6cccnc6)oc(=O)c5[C@H](O)[C@@H]4[C@@]3(C)CC[C@@H]2O1,active,681.7570000000001,7.116120000000009,1.0,9.0,7.522878745280337
51053273,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C=O)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,677.7500000000003,6.4811000000000085,1.0,10.0,7.522878745280337
51068424,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,663.6950000000002,5.188300000000005,1.0,11.0,7.522878745280337
51068423,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(C#N)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,674.7500000000003,6.540280000000009,1.0,10.0,7.522878745280337
51068464,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2cccc(Br)c2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,728.6360000000001,7.43110000000001,1.0,9.0,7.431798275933005
51053260,COc1ccccc1[C@@H]1OC[C@@]2(C)[C@@H]3C[C@H](OC(=O)c4ccc(C#N)cc4)[C@@]4(C)Oc5cc(-c6cccnc6)oc(=O)c5[C@H](O)[C@@H]4[C@@]3(C)CC[C@@H]2O1,active,704.7760000000002,6.5488800000000085,1.0,11.0,7.4089353929735005
51053297,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Cl)cc3I)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,806.0459999999999,6.307200000000008,1.0,11.0,7.3979400086720375
51061802,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cc4ccccc4s3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,701.7940000000001,6.2639000000000085,1.0,12.0,7.376750709602099
51068467,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(=O)C(C)C,active,698.7690000000001,5.556980000000006,1.0,12.0,7.318758762624412
51068421,Cc1cccc([C@@H]2OC[C@@]3(C)[C@@H]4C[C@H](OC(=O)c5ccc(F)cc5)[C@@]5(C)Oc6cc(-c7cccnc7)oc(=O)c6[C@H](O)[C@@H]5[C@@]4(C)CC[C@@H]3O2)c1,active,681.7570000000001,7.116120000000008,1.0,9.0,7.301029995663981
765847,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2F)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,667.7300000000004,6.807700000000009,1.0,9.0,7.259637310505756
51053272,CC(=O)OC[C@](C)(OC(C)=O)[C@@H]1C[C@@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]2(C)[C@H](OC(C)=O)C1,active,529.5420000000003,2.7291000000000007,1.0,11.0,7.221848749616356
51068420,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3Cl)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,680.1500000000002,5.7026000000000066,1.0,11.0,7.221848749616356
765841,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc([N+](=O)[O-])cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,694.7370000000003,6.576800000000008,1.0,11.0,7.214670164989233
765836,CC(=O)OCC(C)(OC(C)=O)[C@@H]1C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@@H](OC(C)=O)[C@@H]2C1,active,658.6600000000001,4.465480000000004,0.0,13.0,7.161150909262744
51068419,CC(=O)OC[C@](C)(O)[C@H]1C[C@@H](O)[C@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@@H](O)[C@H]2C1,active,445.4680000000002,1.5875,3.0,9.0,7.154901959985743
51068418,COc1cccc(C(=O)O[C@H]2C[C@H]3[C@]4(C)CO[C@@H](c5ccccc5)O[C@H]4CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)c1,active,679.7660000000002,6.677200000000009,1.0,10.0,7.154901959985743
51053296,CC(=O)OCC1(C)C(OC(C)=O)CCC2(C)C3C(=O)C4=C(CC(c5cccnc5)OC4=O)OC3(C)C(OC(C)=O)=CC12,active,581.6180000000003,3.675900000000003,0.0,11.0,7.154901959985743
51061801,CC(=O)OCC1(C)C(OC(C)=O)CCC2(C)C3C(=O)C4=C(CC(c5cccnc5)OC4=O)OC3(C)C(OC(C)=O)=CC12,active,581.6180000000003,3.675900000000003,0.0,11.0,7.1249387366083
765833,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(=O)C(C)C,active,611.6880000000002,4.3914000000000035,1.0,11.0,7.107905397309519
765837,CC(=O)OC[C@](C)(OC(C)=O)[C@@H]1C[C@@H]2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]2(C)[C@H](OC(C)=O)C1,active,529.5420000000003,2.7291000000000007,1.0,11.0,7.0915149811213505
765828,CC(=O)OC[C@](C)(O)[C@H]1C[C@@H](O)[C@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]2C1,active,445.4680000000002,1.5875,3.0,9.0,7.0655015487564325
765834,CC(=O)OCC(C)(OC(C)=O)[C@@H]1C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@@H](OC(C)=O)[C@@H]2C1,active,658.6600000000001,4.465480000000004,0.0,13.0,7.0655015487564325
765849,CC(=O)OC[C@](C)(OC(C)=O)[C@H]1C[C@@H](OC(C)=O)[C@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@@H](O)[C@@H]2C1,active,529.5420000000003,2.7291000000000007,1.0,11.0,7.045757490560675
765830,CC(=O)OC[C@](C)(OC(C)=O)[C@H]1C[C@@H](OC(C)=O)[C@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@@H](O)[C@@H]2C1,active,529.5420000000003,2.7291000000000007,1.0,11.0,6.987162775294828
330432,CC(O)(COC(=O)c1ccc(C#N)cc1)[C@@H]1C[C@H](O)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3C(=O)[C@@H]2C1,active,530.5330000000002,2.902380000000001,2.0,10.0,6.958607314841775
51068417,CCCCCCCCCCCCS[C@H](C(=O)Nc1cc(C)c(O)c(C)c1C)c1ccccc1,active,469.7350000000002,8.651360000000004,2.0,3.0,6.958607314841775
765845,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2Cl)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,684.1850000000003,7.322000000000009,1.0,9.0,6.889410289700751
51061800,CC(O)(COC(=O)c1ccc(C#N)cc1)[C@@H]1C[C@H](O)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3C(=O)[C@@H]2C1,active,530.5330000000002,2.902380000000001,2.0,10.0,6.853871964321762
