mol_bdID,mol_smiles,bioactivity_class,mol_IC50
51053320,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3C)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,420.0
50779794,CC(C)CCN(CCC(C)C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,420.0
50779788,CCCCCN(CCCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,420.0
50762077,COc1ccc(-c2nc(SCC3C[C@](C)(O)CC(=O)O3)[nH]c2-c2ccc(OC)cc2)cc1,active,420.0
50835200,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN3CCCC3)c2)c2cccnc21,active,427.0
51053308,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,430.0
51138733,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCCN(CCCSc2nc3ccccc3o2)CC1,active,430.0
50768328,CCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,430.0
50768297,CC(C)c1cccc(C(C)C)c1OC(=O)NCC(NC(=O)OC(C)(C)C)c1ccccc1,active,430.0
50623265,Cc1ccc(NC(=O)N(CCCCC2CCCCC2)CCCCC2CCCCC2)c(C)c1,active,431.0
50762097,CC1=CC(=O)OC(CSc2nc(-c3cccc(Cl)c3)c(-c3cccc(Cl)c3)[nH]2)C1,active,440.0
51055491,CCCCCCCCCCCCS(=O)(=O)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O,active,440.0
50768372,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccco1)c1ccccc1,active,440.0
50004776,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(Cl)cc2)c2ccccc2)n1,active,440.0
50004333,CCCCCCCN(CCCCCSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)C(=O)Nc1ccc(F)cc1F,active,440.0
50768350,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1cnccn1)c1ccccc1,active,440.0
50623287,Cc1cc(C)c(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1C,active,446.0
50004360,CN(C)c1ccc(-c2nc(SCCCCCN(CCCCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(N(C)C)cc2)cc1,active,450.0
330416,CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1,active,450.0
51138726,CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1,active,450.0
50477997,CCCCCn1nnc(N(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1,active,450.0
51138730,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCN(CCSc2nc3ncccc3o2)CC1,active,450.0
50835197,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN(CC)CC)c2)c2cccnc21,active,452.0
51128129,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCSc1nc2ccccc2[nH]1,active,460.0
50053388,O=C(NC(Cc1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,active,460.0
50004855,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(Cl)cccc2Cl)c2ccccc2)n1,active,460.0
51053343,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc4c(c3)OC(F)(F)O4)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,460.0
50602917,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1cccc(OC)c1,active,470.0
51128162,CC(C)c1cccc(C(C)C)c1NC(=O)CCSc1nc2ccccc2o1,active,470.0
50529985,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,active,479.0
50448222,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,active,479.0
50084180,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2ccccn2)c2ccccc2)n1,active,480.0
50084177,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2ccccc2)c2ccccc2)n1,active,480.0
50084176,CCCCCCCCCCCCn1nnc(CCC(=O)Nc2c(OC)cc(OC)cc2OC)n1,active,480.0
50051746,COc1ccc(-c2nc(SCCCOCCN(CCOCCO)C(=O)NC(C)C)[nH]c2-c2ccc(OC)cc2)cc1,active,480.0
50623267,CCCCCCCN(Cc1cccs1)C(=O)Nc1cc(Cl)c(Cl)cc1Cl,active,484.0
51284160,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)cc2)CC1,active,485.0
50474039,CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)c1nc2ccccc2[nH]1,active,490.0
51138739,CC(C)c1cc(C(C)C)c(NC(=O)CN2CCN(CCSc3nc4ccccc4[nH]3)CC2)c(C(C)C)c1,active,490.0
50768318,COc1ccc(CNC(CCSC)CNC(=O)Nc2c(C(C)C)cccc2C(C)C)cc1,active,490.0
51053311,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,490.0
50768300,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NCc1ccc(O)c(CN(C)C)c1)c1ccccc1,active,490.0
50004861,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(F)cc2F)c2ccccc2)n1,active,490.0
50058726,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c[nH]1)C(=O)Nc1ccc(F)cc1F,active,490.0
50084168,CCCCCCCCCCCCn1nnc(C(Cc2ccccc2)C(=O)Nc2c(OC)cc(OC)cc2OC)n1,active,490.0
50004324,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c[nH]1)C(=O)Nc1ccc(F)cc1F,active,490.0
50768344,COc1ccc(C(=O)NC2(CNC(=O)Nc3c(C(C)C)cccc3C(C)C)CCCC2)cc1,active,500.0
50602987,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)nc(N3CCOCC3)nn12,active,500.0
50051812,COCCOCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)NC(C)C,active,500.0
51128149,COC(=O)c1ccc2nc(SCCCCCC(=O)Nc3c(C(C)C)cccc3C(C)C)oc2c1,active,500.0
51128157,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cc(N(C)C)ccc2o1,active,500.0
50474002,CCCCCCCN(CCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)c1nc2ccccc2o1,active,500.0
50046142,Cc1cc(C)n(CCCCC2(C)COC(c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)OC2)n1,active,500.0
50474030,CCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccc(SC)cc2)[nH]1)c1nc2ccccc2o1,active,500.0
50004273,CCCCCCN(CCCCCSc1nc2ccccc2[nH]1)C(=O)Nc1ccc(F)cc1F,active,500.0
50053370,COc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1OC,active,500.0
51128160,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2c(N(C)C)cccc2o1,active,500.0
50768323,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,active,510.0
51053339,COc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1,active,510.0
50004772,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(C)cc2)c2ccccc2)n1,active,510.0
50058712,CC(C)c1cccc(C(C)C)c1NC(=O)NCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,510.0
50779905,CCCCCCN(CCCCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,510.0
50768338,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccccc1)c1ccccc1,active,530.0
50779846,CCCCN(CCCC)S(=O)(=O)[N-]C(=O)Nc1c(C(C)C)cccc1C(C)C,active,530.0
50762074,c1ccc(-c2nc(SCC3OCCO3)[nH]c2-c2ccccc2)cc1,active,530.0
50060991,O=C(Nc1ccc(F)cc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccc(Cl)cc1,active,534.0
50835196,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN3CCCCC3)c2)c2cccnc21,active,540.0
50004853,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc2)n1,active,540.0
51053331,CSc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1,active,540.0
50448239,CCCN1CCC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)(c2cccc(OC)c2)CC1,active,547.0
50602919,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccccc1,active,550.0
50762085,Clc1cccc(-c2[nH]c(SCC3CCCCO3)nc2-c2ccccc2)c1,active,560.0
51128124,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCSc1nc2ccccc2s1,active,570.0
50035810,CCCCCCC(=O)NC(COC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,570.0
50768332,CCCCCCC(=O)NC(COC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,570.0
50762078,COc1cccc(-c2nc(SCC3C[C@](C)(O)CC(=O)O3)[nH]c2-c2cccc(OC)c2)c1,active,570.0
50762075,COC(CSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)OC,active,580.0
51128121,Cc1cnn(CCCCC[S@+]([O-])c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1C,active,580.0
50084205,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccn2)n1,active,590.0
50768365,CCCCCCCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,590.0
51128122,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,active,590.0
51128150,COC(=O)c1ccc2oc(SCCCCCC(=O)Nc3c(C(C)C)cccc3C(C)C)nc2c1,active,600.0
51055479,CCCCCCCCCCSC1=CC(=O)c2ccccc2C1=O,active,600.0
50602921,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(OC)cc1,active,600.0
50367881,CC(C)=CC=C(OC(=O)CC(C)C)c1cc(O)c2c(O)ccc(O)c2c1O,active,600.0
50082543,O=C(N[C@H]1CCCC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,600.0
330417,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)O1,active,600.0
50004773,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(OC)cc2)c2ccccc2)n1,active,600.0
51284274,O=C(O)C[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5c(F)cc(F)cc5[nH]4)cn3)cn2)CC1,active,606.0
50762083,CC1=CC(=O)OC(CSc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)[nH]2)C1,active,610.0
50762064,O=C1CCCC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)N1,active,610.0
50768324,COc1ccc(C(=O)NC(C)(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccn2)cc1,active,610.0
50768320,CCCCC(=O)NCC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,610.0
50009816,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,active,619.0
50474825,CCCC(N)C(=O)O[C@H]1CC[C@@]2(C)C(C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C23)C1(C)COC(C)=O,active,620.0
50623296,CCCCCCCCCCN(CCCCCCCCCC)C(=O)Nc1ccc(C)cc1C,active,629.0
50004404,COc1ccc(-c2nc(SCCCCCSc3nc4ccccc4[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,active,630.0
50423030,CCCCCCCCN1CCc2c(C)cc(C)c(NC(=O)C(C)(C)C)c21,active,640.0
50051760,CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Oc1ccccc1,active,640.0
50821644,CC(=O)OCC1(C)C(OC(C)=O)CCC2(C)C3C(=O)C4=C(CC(c5cccnc5)OC4=O)OC3(C)C(OC(C)=O)=CC12,active,640.0
50474040,COc1ccc(-c2nc(SCCCCCn3c(Nc4ccccc4)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,active,640.0
51053306,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,650.0
50768301,CCCCCCC(=O)NCC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,650.0
51053327,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(C)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,650.0
50004771,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccccc2OC)c2ccccc2)n1,active,650.0
50084200,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccc(N(C)C)cc2)n1,active,659.0
50051773,CCN(CC)CCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)NC(C)C,active,660.0
50473998,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1nc2ccccc2s1,active,660.0
50602952,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N(C)C)nn12,active,660.0
50004357,O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccn1,active,660.0
51053324,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(N=[N+]=[N-])cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,660.0
50448240,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cccc3C(C)C)CCN(C)CC2)c1,active,664.0
50474132,CCCCCCCCCCCCS(=O)(=O)N(C)C(=O)Nc1c(C(C)C)cccc1C(C)C,active,675.0
50835207,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(CN(CC)CC)cc2C(C)C)c(-c2cccc(OC)c2)c2cccnc21,active,680.0
51053347,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,680.0
50474133,CCCCCCCCCCCCCC(C)(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,682.0
50004366,COc1ccc(-c2nc(SCCCCCN(CCc3ccccn3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1,active,690.0
50004403,CC(C)c1nc2ccccc2n1CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,690.0
51053336,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Cl)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,690.0
50602958,CCCc1c(-c2nc(C3CCCCC3)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,690.0
50082551,Nc1ccc([C@H]2CCc3ccccc3[C@H]2NC(=O)C(c2ccccc2)c2ccccc2)cc1,active,700.0
50082535,O=C(N[C@H]1c2ccccc2CC[C@@H]1c1cccc(O)c1)C(c1ccccc1)c1ccccc1,active,700.0
50004394,CCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccc(SC)cc2)[nH]1)c1nc2ccccc2o1,active,700.0
50082534,O=C(N[C@H]1c2ccccc2CC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1,active,700.0
51128102,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,active,700.0
51053346,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(-c4ccccc4)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,700.0
50474023,CC(C)c1nc2ccccc2n1CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,710.0
50004285,CCCCCCCN(CCCCCSc1[nH]cnc2nncc1-2)C(=O)Nc1ccc(F)cc1F,active,710.0
51053328,C=Cc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1,active,710.0
51053344,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc4ccccc4c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,710.0
50779789,CCCCCCCCCCN(CCCCCCCCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,720.0
50623280,CCCCCCCN(CCCCCCC)C(=O)Nc1ccc(C)cc1C,active,721.0
50762087,c1ccc(-c2nc(SCCC3OCCCO3)[nH]c2-c2ccccc2)cc1,active,730.0
50762095,O=C1CCCC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)O1,active,740.0
50030320,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,active,740.0
50038755,CCCCCCCC[C@@H](SCCCCCC)C(=O)Nc1c(SC)ccc2ncccc12,active,750.0
50004393,COc1ccc(-c2nc(SCCCCCn3c(Nc4ccccc4)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,active,750.0
50768284,CCCCCCCCCC(=O)NC(CNC(=O)Oc1c(C(C)C)cccc1C(C)C)c1ccccc1,active,760.0
51128153,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,active,760.0
50602968,CCCc1c(-c2nc(N3CCCC3)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12,active,770.0
50762092,CCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,active,770.0
50708848,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)O1,active,780.0
51125432,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)N(C)C,active,780.0
50762076,C[C@@]1(O)CC(=O)OC(CSc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)[nH]2)C1,active,790.0
51068444,C[C@@]12CO[C@@H](c3ccccc3)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccccc2C#N)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12,active,790.0
50004380,O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccn1,active,790.0
51053333,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(F)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,790.0
50529975,COc1ccccc1N1CCC(CNC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)(c2cccc(O)c2)CC1,active,797.0
50708855,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N[C@H](Cn2cc(CNC(=O)CCCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)nn2)C(=O)N[C@H](C2CCCCC2)C(=O)O1,active,800.0
50082530,O=C(NC(Cc1ccc(O)cc1)c1ccccc1)C(c1ccccc1)c1ccccc1,active,800.0
50053376,O=C(NC(Cc1ccc(O)cc1)c1ccccc1)C(c1ccccc1)c1ccccc1,active,800.0
50969055,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)CNCc3ccc(O)c4ccccc34)C[C@@H]1O2,active,800.0
51128140,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccc(N(C)C)c2o1,active,800.0
50061000,O=C(Nc1ccc(F)cc1)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,800.0
51052033,Cc1c(C(=O)Nc2ccc(N3CCC(COc4cccc(C(=O)O)c4)CC3)nc2)oc2ccc(-c3ccccc3)cc12,active,800.0
50030318,CCCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(=O)Nc1ccc(F)cc1F,active,810.0
50004856,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,active,810.0
50004264,CCCCCCN(CCCCCSc1nc2c([nH]1)CCCC2)C(=O)Nc1ccc(F)cc1F,active,810.0
51138737,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2cccc(N(C)C)c2o1,active,820.0
51128103,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,active,820.0
50474011,COc1ccc(-c2nc(SCCCCCSc3nc4ccccc4[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,active,830.0
51053332,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Br)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,830.0
50474135,CCCCCCCCCCCCCC(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C,active,830.0
50009822,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,active,838.0
50004851,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(C(F)(F)F)cc2)c2ccccc2)n1,active,850.0
50051800,CCCCCCCN(CCOCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)NC(C)C,active,850.0
50004255,CCCCCCN(CCCCCSc1nc2c[nH]cnc-2n1)C(=O)Nc1ccc(F)cc1F,active,860.0
50061013,COc1ccc(NC(=O)Nc2cnc3ccc(Cl)cc3c2-c2ccccc2)c(OC)c1,active,864.0
50474020,COc1ccc(-c2nc(SCCCCCSc3nc4ncncc4[nH]3)[nH]c2-c2ccc(OC)cc2)cc1,active,880.0
50005510,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1,active,890.0
51053304,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(Cl)cc3I)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,active,890.0
51105760,COc1c([C@H](CC(C)C)OC(C)=O)ccc2c1C(=O)OCc1cc(C)cc(O)c1O2,active,900.0
50821460,Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,active,900.0
50082546,O=C(N[C@H]1c2ccc(O)cc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,active,900.0
50082548,O=C(N[C@@H]1c2ccccc2CC[C@@H]1c1ccncc1)C(c1ccccc1)c1ccccc1,active,900.0
50082560,O=C(N[C@@H]1c2ccc(O)cc2CC[C@@H]1c1ccccc1)C(c1ccccc1)c1ccccc1,active,900.0
50039013,Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,active,900.0
330418,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1,active,900.0
51128094,COC(=O)c1cccc2oc(SCCCCCC(=O)Nc3c(C(C)C)cccc3C(C)C)nc12,active,900.0
50058736,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(N)=O,active,910.0
50084911,c1ccc(-c2nc(C3CCCCC3)[nH]c2-c2ccccc2)cc1,active,910.0
50762096,O=C1CC(O)CC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)O1,active,910.0
50474864,CCCC(N)C(=O)O[C@H]1CC2[C@](C)(CC[C@@H]3OC(C)(c4ccccc4)OC[C@@]23C)C2[C@@H](O)c3c(cc(-c4cccnc4)oc3=O)O[C@@]21C,active,910.0
50602924,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1CCC(F)(F)F,active,920.0
51061812,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@H]23)[C@]1(C)COC(=O)c1ccccc1,active,920.0
50009826,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,active,926.0
50061016,O=C(Nc1ccccc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1,active,929.0
50329413,CCCCCCCN(CCCCCNc1cc(-c2ccccc2)c(-c2ccccc2)nn1)C(=O)Nc1ccc(F)cc1F,active,940.0
50880964,O=C(NCCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccc(F)cc1F,active,940.0
