Name,SMILES
,Cc1cc(Cl)c2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2c1
,CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3o2)CC1
,CCCCCCCCCCC(C)(C)C(=O)Nc1c(C)c(N(C)C)c(C)c2c1OC(C)(C)C2
,Cc1cc(C)c2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2c1
,Cc1cc2c(-c3ccccc3C)c(NC(=O)Nc3ccc(F)cc3F)cnc2cc1Cl
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1
,COc1ccc(N2CCN(CCCCC3(C)COC(c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)OC3)CC2)cc1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)NCCC
,CCCCCCCCNC(=O)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1ccccc1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)NC1CCCCC1
,CCCCCCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,COc1ccc(-c2nc(SCCCCCN(CCCCCSc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)[nH]3)C(=O)NC(C)C)[nH]c2-c2ccc(OC)cc2)cc1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1
00028001.cdx,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)C(Cc1ccccc1)Cc1ccc(O)cc1
,O=C1c2c(c(=O)n3nc(-c4ccccc4)cc3n2CSc2ccccc2)CN1C1CCCCC1
,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cccc2C(C)C)c(-c2cccc(OC)c2)c2cccnc21
,CCCCCCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)CC1CCCCC1
,CCc1ccc(C(=O)O[C@H]2C[C@H]3[C@](C)(COC(C)=O)[C@@H](OC(C)=O)CC[C@]3(C)[C@H]3[C@@H](O)c4c(cc(-c5cccnc5)oc4=O)O[C@]23C)cc1
,CCCc1c(-c2nc(N(C)C)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12
 ,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cc(N)cc3C(C)C)CCN(c3ccccc3OCCCN)CC2)c1
,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccc(OC)cc2)n1
,CCCCCCCN(Cc1ccc(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1)C(=O)Nc1ccc(F)cc1F
,CC1=CC(=O)OC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)C1
,COc1ccc(-c2nc(SCCCCCSc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)[nH]3)[nH]c2-c2ccc(OC)cc2)cc1
,O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Cc1ccccc1
,CCCCCCCCCCCC(=O)NC(COC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC
,CCCCO[C@H]1CC[C@@]2(C)C(C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C23)C1(C)COC(C)=O
,CCCCCCCN(CCCCCSc1nc(-c2ccco2)c(-c2ccco2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCN(CCCCCSc1[nH]cnc2ncnc1-2)C(=O)Nc1ccc(F)cc1F
,CCCCCCCCCCCCCCCCCCOC(=O)C(C(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(Cl)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,c1ccc(-c2nc(SCC3CCCCO3)[nH]c2-c2ccccc2)cc1
,O=C(Nc1ccc(F)cc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1
,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(Cl)cc1
,CN(CCCCC1(C)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1)Cc1ccccc1
,COc1ccc(-c2nc(SCCCCCSc3nc(-c4ccc(OC)cc4)c(-c4ccc(OC)cc4)[nH]3)[nH]c2-c2ccc(OC)cc2)cc1
,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccc(-c3ccccc3)cc2)n1
,CC(C)c1ccc(-c2nc(SC[C@H]3C[C@@](C)(O)CC(=O)O3)[nH]c2-c2ccc(C(C)C)cc2)cc1
,CCCc1c(-c2nc(C3CCCC3)no2)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12
,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(C1CCCCC1)C1CCCCC1
,CCCCCCCCCCCCCCCCCCNC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,CCC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)NC(=O)[C@H](C[C@H](C)C(Cl)(Cl)Cl)N(C)C
,COc1ccc(-c2nc(SCCCCCn3c(C(C)C)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1
,COc1ccc(-c2nc(SCCCCCN(CCOCCO)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1
,O=C(N[C@H]1c2ccccc2C[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1c(C(C)C)cccc1C(C)C
 ,COc1cccc(C2(CNC(=O)Nc3c(C(C)C)cc(N)cc3C(C)C)CCN(c3ccccc3OCCCN(C)C)CC2)c1
,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1
,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(C(C)C)C(C)C
,CN(CCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCN(CCN1CCOCC1)C(=O)Nc1ccc(F)cc1F
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccccc2[N+](=O)[O-])c2ccccc2)n1
,CCCCCCCCCCCCn1nnc(C(C(=O)NC2CC2)c2ccccc2)n1
,CC(O)(CC(=O)OC(C)(C)C)CC(O)CSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)[nH]1
,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCN(CCCSc2nc3ccccc3o2)CC1
,Cc1nc2ccccc2n1CCCSCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3cccc(I)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,COc1ccc(C(=O)NC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)C2CCCCC2)cc1
,Cc1cc(C)n(CCCCC2(C)COC(c3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)OC2)n1
,Cc1cc(C)n(CCCCCSc2nc(-c3ccc(N(C)C)cc3)c(-c3ccc(N(C)C)cc3)[nH]2)n1
,CCOC(CSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)OCC
,CC(C)c1cc(C(C)C)c(NC(=O)CN2CCN(CCSc3nc4ccccc4o3)CC2)c(C(C)C)c1
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2cccc(Cl)c2)c2ccccc2)n1
,COc1ccc(-c2nc(SCCCCCN(CCc3ccccn3)C(=O)NC(C)C)[nH]c2-c2ccc(OC)cc2)cc1
,CCCCCCCN(CCN(C)CCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)NC(C)C
,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1
,CCCc1noc(-c2c(C(=O)OCC)c3c(-c4ccccc4)cc(N4CCOCC4)nn3c2CCC)n1
,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCN(CCSc2nc3ccccc3o2)CC1
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,COc1ccc(CNC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)Cc2ccccc2)cc1
,CCCOCC1(C)C2C[C@H](OC(C)=O)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)C3[C@@]2(C)CC[C@@H]1OC(C)=O
,CCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1
,COc1ccc(-c2nc(SCCCCCN(CCN3CCOCC3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1
,OCC1(CO)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1
,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1
,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C2=N[C@H](CO2)C(=O)N[C@H](C2CCCCC2)C(=O)O1
,CC(C)c1cccc(C(C)C)c1NC(=O)CCSc1nc2ccccc2s1
,CO[C@H]1C[C@@](C)(O)C[C@H](CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)O1
,CCCCCCCN(CCCCCCc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CC1=CC(=O)OC(CSc2nc(-c3ccc(C)cc3)c(-c3ccc(C)cc3)[nH]2)C1
,CCOCCOCCN(CCCCCSc1nc(-c2ccc(SC)cc2)c(-c2ccc(SC)cc2)[nH]1)C(=O)NC(C)C
,CCOC(=O)CC(C)(O)CC(O)CSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1
,CCCCCCCCCCCCCC(=S)Nc1c(C(C)C)cccc1C(C)C
,c1ccc(-c2nc(-c3ccco3)[nH]c2-c2ccccc2)cc1
,CCCCCCCCCCCCn1nnc(N(CCCCCCC)C(=O)Nc2c(OC)cc(OC)cc2OC)n1
,c1ccc(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1
,CC1(CCCCN2CCOCC2)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1
 ,CCCCCCCCN1CCc2c(C)c(CC(=O)O)c(C)c(NC(=O)C(C)(C)C)c21
,O=C(N[C@H]1c2ccccc2CCC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
,Cc1cc(C)n(CCCCCS(=O)c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)n1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)c1nc2ccccc2o1
,COc1ccc(-c2nc(SCCCCCN(CCc3ccccn3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(CNC(=O)c1ccccn1)c1ccccc1
,CCCCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12
,Cc1cc2c(c(=O)o1)C=C1CC[C@H](C(C)CNCc3ccc(O)cc3)C[C@@H]1O2
,CCCCCCCCCC[Si](C)(C)CCC(=O)NC(Cc1ccc(C)cc1)c1ccccc1
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCSc1nc2ccccc2[nH]1
,CC1(CCCCOCc2ccccc2)COC(c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)OC1
,CCCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn12
,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1ccc(-c2ccccc2)cc1
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(C)cccc2C)c2ccccc2)n1
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCSc1nc2ccccc2o1
,c1ccc(-c2nc(SCCCCCSCc3ccccn3)[nH]c2-c2ccccc2)cc1
,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1cccc(Cl)c1
,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](C(c2ccccc2)c2ccccc2)C(=O)N[C@H](CO)C(=O)N[C@H](C2CCCCC2)C(=O)O1
,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC
,CCCCCCCN(Cc1ccco1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl
,COc1ccc(-c2nc(SCCCCCn3c(C(C)C)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1
 ,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)CC1
,CCCCCCCCCCCCCCN(C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C
,COc1ccc(C(=O)NC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)cc1
,CCCCCCN(CCCCCC)C(=O)Nc1ccc(C)cc1C
,C[C@@]12CO[C@@H](c3ccccc3F)O[C@H]1CC[C@@]1(C)[C@H]2C[C@H](OC(=O)c2ccc(C#N)cc2)[C@@]2(C)Oc3cc(-c4cccnc4)oc(=O)c3[C@H](O)[C@H]12
 ,CCCCCCCCN1CCc2c(C)c(CN)c(C)c(NC(=O)C(C)(C)C)c21
,CCCCCCCCCCCCn1nnc(C(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1
,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C(C)C)cccc3C(C)C)CCN(c3ccccc3OC)CC2)c1
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(O)cc2)O[C@H](C)[C@@H](C)O1
,COc1ccc(-c2nc(SCC3C[C@@](C)(O)CC(=O)O3)[nH]c2-c2ccc(OC)cc2)cc1
,COCCOCCN(CCCCCSc1nc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)[nH]1)C(=O)Nc1ccc(F)cc1F
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCSc1nc2ccccc2[nH]1
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccccc2)c2ccccc2)n1
,CCCCCCCCCCCCn1nnnc1C(NC(=O)c1ccccc1C(F)(F)F)c1ccccc1
,CC(=O)Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1
,CC(C)NC(=O)N(CCN(C)CCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCN1CCOCC1
,CCCCCCCN(CCCCCSc1nc(-c2ccccc2OC)c(-c2ccccc2OC)[nH]1)C(=O)Nc1ccc(F)cc1F
,Cc1ccc(C(=O)NC(CNC(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)cc1
,O=C(N[C@@H]1c2ccccc2CC[C@@H]1c1ccc(O)cc1)C(c1ccccc1)c1ccccc1
,CCCCCCCC/C=C\CCCCCCCC(=O)NC(Cc1ccc(N)cc1)c1ccccc1
,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(C(C)C)C1CCCCC1
,O=C1CCC(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)N1
,CCCCN(CCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C
,CS(=O)(=O)Nc1ccc(CC(NC(=O)C(c2ccccc2)c2ccccc2)c2ccccc2)cc1
,CC(C)c1cc(C(C)C)c(NC(=O)CN2CCN(CCSc3nc4ncccc4o3)CC2)c(C(C)C)c1
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NCc1cccnc1)c1ccccc1
,CN(C)c1ccc(-c2nc(SCCOCCSc3nc(-c4ccc(N(C)C)cc4)c(-c4ccc(N(C)C)cc4)[nH]3)[nH]c2-c2ccc(N(C)C)cc2)cc1
,CC(C)c1cccc(C(C)C)c1NC(=O)CC[C@H]1CCCC[C@H]1CSc1nc2ccccc2o1
,CCCCCCCCCCCCn1nnnc1C(NC(=O)c1ccc(F)cc1F)c1ccccc1
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)CCCCCBr)c1ccccc1
,COCCCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CCCc1c(C(=O)OCC)c(C(=O)OCC)c2c(-c3cccc(F)c3)cc(N3CCOCC3)nn12
,CCCCCCCCCCCCn1nnnc1C(NC(=O)c1c(Cl)cccc1Cl)c1ccccc1
,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(CN)cc2C(C)C)c(-c2cccc(OC)c2)c2cccnc21
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C#N)cc3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(=O)c1ccccc1
,O=C(NCCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)Nc1ccc(F)cc1F
,CC(C)=CCCC(C)CC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)N(Cc1ccccc1)C(C)C
,Cc1ccc2nc(SCCCCCC(=O)Nc3c(C(C)C)cccc3C(C)C)oc2c1
,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC
,CC(C)c1nc2ccccc2n1CCCCCSc1nc(-c2ccc(N(C)C)cc2)c(-c2ccc(N(C)C)cc2)[nH]1
,COc1ccc2c(c1)[C@H](NC(=O)C(c1ccccc1)c1ccccc1)[C@@H](c1ccc(O)cc1)CC2
,CCCCCCCN(Cc1ccco1)C(=O)Nc1c(Cl)cc(Cl)cc1Cl
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(Cc1ccccc1)NCc1ccccc1O
,COc1cccc(C2(C(=O)NS(=O)(=O)Oc3c(C)cccc3C)CCN(c3ccccc3OC)CC2)c1
,CCCC[C@H](C)[C@@H]1CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)CC)C(=O)O1
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCCCCCCSc1nc2ccccc2o1
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCSc1nc2ccccc2s1
,CC(C)c1cc(C(C)C)c(NC(=O)CN2CCN(CCSc3nc4ccccc4s3)CC2)c(C(C)C)c1
,CC(C)CN(CC(C)C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3C)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,CC(C)CCN(CCC(C)C)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C
,CCCCCN(CCCCC)S(=O)(=O)NC(=O)Nc1c(C(C)C)cccc1C(C)C
,COc1ccc(-c2nc(SCC3C[C@](C)(O)CC(=O)O3)[nH]c2-c2ccc(OC)cc2)cc1
,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN3CCCC3)c2)c2cccnc21
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc(C)c(F)c3)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCCN(CCCSc2nc3ccccc3o2)CC1
,CCCCC(=O)NC(CNC(=O)Nc1c(C(C)C)cccc1C(C)C)c1ccccc1
,CC(C)c1cccc(C(C)C)c1OC(=O)NCC(NC(=O)OC(C)(C)C)c1ccccc1
,Cc1ccc(NC(=O)N(CCCCC2CCCCC2)CCCCC2CCCCC2)c(C)c1
,CC1=CC(=O)OC(CSc2nc(-c3cccc(Cl)c3)c(-c3cccc(Cl)c3)[nH]2)C1
,CCCCCCCCCCCCS(=O)(=O)C1=CC(=O)c2c(OC)ccc(OC)c2C1=O
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccco1)c1ccccc1
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2ccc(Cl)cc2)c2ccccc2)n1
,CCCCCCCN(CCCCCSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)C(=O)Nc1ccc(F)cc1F
,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1cnccn1)c1ccccc1
,Cc1cc(C)c(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1C
,CN(C)c1ccc(-c2nc(SCCCCCN(CCCCCSc3nc(-c4ccccc4)c(-c4ccccc4)[nH]3)C(=O)Nc3ccc(F)cc3F)[nH]c2-c2ccc(N(C)C)cc2)cc1
00023001.cdx,CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1
00023001.cdx,CSc1cc(C)nc(SC)c1NC(=O)CN1CCN(CCSc2nc3ccccc3[nH]2)CC1
,CCCCCn1nnc(N(C(=O)Nc2c(OC)cc(OC)cc2OC)c2ccccc2)n1
,CC(C)c1cccc(C(C)C)c1NC(=O)CN1CCN(CCSc2nc3ncccc3o2)CC1
,CCCCn1c(=O)c(NC(=O)Nc2c(C(C)C)cc(N)cc2C(C)C)c(-c2cccc(OCCCN(CC)CC)c2)c2cccnc21
,CC(C)c1cccc(C(C)C)c1NC(=O)CCCCCCCCCSc1nc2ccccc2[nH]1
,O=C(NC(Cc1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1
,CCCCCCCCCCCCn1nnc(C(NC(=O)c2c(Cl)cccc2Cl)c2ccccc2)n1
,CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccc4c(c3)OC(F)(F)O4)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O
,CCOC(=O)c1c(C(=O)OCC)c2c(-c3ccccc3)cc(N3CCOCC3)nn2c1-c1cccc(OC)c1
